id,country,date,item_name,iap_price
6abd9e918a6774379f8491ead2c427f9,United States,28-Feb-24,best_buy,19.99
92e31bb957df79a87e36450b13e46d4f,Pakistan,28-Feb-24,best_buy,19.99
92e31bb957df79a87e36450b13e46d4f,Pakistan,28-Feb-24,best_buy,19.99
92e31bb957df79a87e36450b13e46d4f,Pakistan,28-Feb-24,best_buy,19.99
92e31bb957df79a87e36450b13e46d4f,Pakistan,28-Feb-24,best_buy,19.99
92e31bb957df79a87e36450b13e46d4f,Pakistan,28-Feb-24,best_buy,19.99
937bfbec5948c6aac1d4d8be5c2861d2,United States,28-Feb-24,budget,0.73
407a13b2a497c6ed8e6479ec67181032,Brazil,28-Feb-24,budget,0.77
38c6fad5f7c067320e7fd31e6159bbdb,Namibia,28-Feb-24,budget,1.99
09878EA99952451E822615892AEAB1D6,United States,28-Feb-24,budget,1.99
bb2866f3a282ec57b93067747d1ad379,Brazil,28-Feb-24,buses,0.87
bb2866f3a282ec57b93067747d1ad379,Brazil,28-Feb-24,concept,0.6
92e31bb957df79a87e36450b13e46d4f,Pakistan,28-Feb-24,concept,14.99
bb2866f3a282ec57b93067747d1ad379,Brazil,28-Feb-24,crazy,0.88
92e31bb957df79a87e36450b13e46d4f,Pakistan,28-Feb-24,crazy,3.99
bb2866f3a282ec57b93067747d1ad379,Brazil,28-Feb-24,designer,0.88
0ee4809be2e47f8dd1df3a9c2fbcfff2,Portugal,28-Feb-24,essential,0.86
bb2866f3a282ec57b93067747d1ad379,Brazil,28-Feb-24,essential,0.87
937bfbec5948c6aac1d4d8be5c2861d2,United States,28-Feb-24,essential,0.92
407a13b2a497c6ed8e6479ec67181032,Brazil,28-Feb-24,essential,0.93
7F44C8C2326749ED97E775ECF5CAD6D3,United States,28-Feb-24,essential,0.99
A87EC5E32FCB4FDDA2E84F6D4B84C71A,United States,28-Feb-24,essential,0.99
bb2866f3a282ec57b93067747d1ad379,Brazil,28-Feb-24,hatchback,0.44
937bfbec5948c6aac1d4d8be5c2861d2,United States,28-Feb-24,hot_del,0.66
407a13b2a497c6ed8e6479ec67181032,Brazil,28-Feb-24,hot_del,0.91
38c6fad5f7c067320e7fd31e6159bbdb,Namibia,28-Feb-24,hot_del,14.99
bb2866f3a282ec57b93067747d1ad379,Brazil,28-Feb-24,muscle,0.54
bcdd5b71d1e0088d96dd030979fc9c5c,Russia,28-Feb-24,muscle,7.99
6abd9e918a6774379f8491ead2c427f9,United States,28-Feb-24,muscle,7.99
92e31bb957df79a87e36450b13e46d4f,Pakistan,28-Feb-24,muscle,7.99
bb2866f3a282ec57b93067747d1ad379,Brazil,28-Feb-24,sedan,0.19
92e31bb957df79a87e36450b13e46d4f,Pakistan,28-Feb-24,sedan,5.99
bb2866f3a282ec57b93067747d1ad379,Brazil,28-Feb-24,sports,0.17
407a13b2a497c6ed8e6479ec67181032,Brazil,28-Feb-24,sports,0.23
32bcccfa9a8dc80a9716dda29d2223a9,United States,28-Feb-24,sports,0.66
bb2866f3a282ec57b93067747d1ad379,Brazil,28-Feb-24,steal,0.11
bb2866f3a282ec57b93067747d1ad379,Brazil,28-Feb-24,steal,0.11
bb2866f3a282ec57b93067747d1ad379,Brazil,28-Feb-24,steal,0.11
bb2866f3a282ec57b93067747d1ad379,Brazil,28-Feb-24,steal,0.11
bb2866f3a282ec57b93067747d1ad379,Brazil,28-Feb-24,steal,0.11
bb2866f3a282ec57b93067747d1ad379,Brazil,28-Feb-24,steal,0.11
bb2866f3a282ec57b93067747d1ad379,Brazil,28-Feb-24,steal,0.11
bb2866f3a282ec57b93067747d1ad379,Brazil,28-Feb-24,steal,0.11
bb2866f3a282ec57b93067747d1ad379,Brazil,28-Feb-24,steal,0.11
bb2866f3a282ec57b93067747d1ad379,Brazil,28-Feb-24,steal,0.11
bb2866f3a282ec57b93067747d1ad379,Brazil,28-Feb-24,steal,0.11
bb2866f3a282ec57b93067747d1ad379,Brazil,28-Feb-24,steal,0.11
407a13b2a497c6ed8e6479ec67181032,Brazil,28-Feb-24,steal,0.3
937bfbec5948c6aac1d4d8be5c2861d2,United States,28-Feb-24,steal,0.39
937bfbec5948c6aac1d4d8be5c2861d2,United States,28-Feb-24,steal,0.39
32bcccfa9a8dc80a9716dda29d2223a9,United States,28-Feb-24,steal,0.82
bcdd5b71d1e0088d96dd030979fc9c5c,Russia,28-Feb-24,SUV,9.99
6abd9e918a6774379f8491ead2c427f9,United States,28-Feb-24,SUV,9.99
92e31bb957df79a87e36450b13e46d4f,Pakistan,28-Feb-24,SUV,9.99
bb2866f3a282ec57b93067747d1ad379,Brazil,28-Feb-24,trucks,0.94
92e31bb957df79a87e36450b13e46d4f,Pakistan,28-Feb-24,trucks,11.99
bb2866f3a282ec57b93067747d1ad379,Brazil,28-Feb-24,vintage,0.69
a042efe3f2897b33568f12f2084c5f1d,Saudi Arabia,29-Feb-24,all_cars,0.83
aaae9118777003b911f02b19b16a456b,Philippines,29-Feb-24,all_cars,24.99
7eea60360c2a9e569d33c8180a88c180,Philippines,29-Feb-24,all_cars,24.99
E41FE44B3D6D4DF5A94453A60DA7A9D6,United States,29-Feb-24,all_cars,29.99
028D0604138741D5A3783319B805E8E9,United States,29-Feb-24,all_cars,29.99
a042efe3f2897b33568f12f2084c5f1d,Saudi Arabia,29-Feb-24,everything,0.96
DC25BBB29C2A475B9DDE1839C30CF803,United States,29-Feb-24,bargain,4.99
a042efe3f2897b33568f12f2084c5f1d,Saudi Arabia,29-Feb-24,best_buy,0.16
aaae9118777003b911f02b19b16a456b,Philippines,29-Feb-24,best_buy,19.99
aaae9118777003b911f02b19b16a456b,Philippines,29-Feb-24,best_buy,19.99
aaae9118777003b911f02b19b16a456b,Philippines,29-Feb-24,best_buy,19.99
aaae9118777003b911f02b19b16a456b,Philippines,29-Feb-24,best_buy,19.99
7eea60360c2a9e569d33c8180a88c180,Philippines,29-Feb-24,best_buy,19.99
ff5725c11f3cc03782a1a28f231766a1,Morocco,29-Feb-24,best_buy,19.99
ff5725c11f3cc03782a1a28f231766a1,Morocco,29-Feb-24,best_buy,19.99
ff5725c11f3cc03782a1a28f231766a1,Morocco,29-Feb-24,best_buy,19.99
93CF82AA57A44812B76F6B1DF572EBF1,Ukraine,29-Feb-24,best_buy,19.99
4B61578993A24123A861D5AC7A5A26DC,United States,29-Feb-24,budget,1.99
D666975B31B44BD2AEE47AFE7CB37621,United States,29-Feb-24,budget,1.99
8F0DD39942F54AB1A01E1452CD568F91,United States,29-Feb-24,budget,1.99
1EF9001D81DA42B7A9A84AB0BA33A328,United States,29-Feb-24,essential,0.99
E141E8AA2E864225BBE3C6DE426FC1D1,United States,29-Feb-24,essential,0.99
C24D2C0246EE458FBBC5191FD329B382,United States,29-Feb-24,essential,0.99
7eea60360c2a9e569d33c8180a88c180,Philippines,29-Feb-24,hatchback,1.99
aaae9118777003b911f02b19b16a456b,Philippines,29-Feb-24,muscle,7.99
7eea60360c2a9e569d33c8180a88c180,Philippines,29-Feb-24,trucks,11.99
22289634c2979f24ba9522860f816676,CÃ´te dâ€™Ivoire,1-Mar-24,all_cars,24.99
22289634c2979f24ba9522860f816676,CÃ´te dâ€™Ivoire,1-Mar-24,everything,29.99
F520934F15BD4DC5B536B3900B1B1E89,Venezuela,1-Mar-24,bargain,4.99
117117907418602d6a77a1775b0c9430,Morocco,1-Mar-24,best_buy,0.55
117117907418602d6a77a1775b0c9430,Morocco,1-Mar-24,best_buy,0.55
22289634c2979f24ba9522860f816676,CÃ´te dâ€™Ivoire,1-Mar-24,best_buy,19.99
22289634c2979f24ba9522860f816676,CÃ´te dâ€™Ivoire,1-Mar-24,best_buy,19.99
22289634c2979f24ba9522860f816676,CÃ´te dâ€™Ivoire,1-Mar-24,best_buy,19.99
22289634c2979f24ba9522860f816676,CÃ´te dâ€™Ivoire,1-Mar-24,best_buy,19.99
22289634c2979f24ba9522860f816676,CÃ´te dâ€™Ivoire,1-Mar-24,best_buy,19.99
71DCC2207450417C9328CE37E5F3144F,United States,1-Mar-24,budget,1.99
8B6D5B78466047459B0DD7FFA4062F51,United States,1-Mar-24,budget,1.99
2F4D3B82CB514E02B6221F83FD946ED8,United States,1-Mar-24,budget,1.99
2F4D3B82CB514E02B6221F83FD946ED8,United States,1-Mar-24,budget,1.99
D9426F0091384401A403ED49D838D437,United States,1-Mar-24,budget,1.99
D9426F0091384401A403ED49D838D437,United States,1-Mar-24,essential,0.99
2EE98F77F1774F55B2DFC5F8A321E66D,United States,1-Mar-24,essential,0.99
117117907418602d6a77a1775b0c9430,Morocco,1-Mar-24,hot_del,0.78
22289634c2979f24ba9522860f816676,CÃ´te dâ€™Ivoire,1-Mar-24,steal,9.99
f10e4a6a550d6c6f8ecd65d7fbc9328a,Egypt,2-Mar-24,911,11.99
75e35e6a803bd4540977c6599bb10e71,India,2-Mar-24,all_cars,0.24
629aa8dbdf3837e1aa3c8e3cc2bae37f,Venezuela,2-Mar-24,all_cars,24.99
d2364bd8325aacad3f6b5ef604766eed,Trinidad & Tobago,2-Mar-24,all_cars,24.99
c8bdfe3fcac57bed53fd30a6d9fa4de1,South Africa,2-Mar-24,everything,0.34
37f95e4edc3481d649a5f12835385d21,Azerbaijan,2-Mar-24,everything,0.59
629aa8dbdf3837e1aa3c8e3cc2bae37f,Venezuela,2-Mar-24,everything,29.99
e9d84a1ec5d74368020497b65987da62,United States,2-Mar-24,everything,29.99
f10e4a6a550d6c6f8ecd65d7fbc9328a,Egypt,2-Mar-24,everything,29.99
86B48D8637D149E7A3ED8F1EE2171AFC,United States,2-Mar-24,everything,34.99
98321525a45cd54783f7253e5b4aef13,Mozambique,2-Mar-24,bargain,4.99
19936227991D4AA4B838214743C206ED,United States,2-Mar-24,bargain,4.99
37f95e4edc3481d649a5f12835385d21,Azerbaijan,2-Mar-24,best_buy,0.22
37f95e4edc3481d649a5f12835385d21,Azerbaijan,2-Mar-24,best_buy,0.22
37f95e4edc3481d649a5f12835385d21,Azerbaijan,2-Mar-24,best_buy,0.22
37f95e4edc3481d649a5f12835385d21,Azerbaijan,2-Mar-24,best_buy,0.22
66087ffcd20a34483d297fa5f6aacbe9,Pakistan,2-Mar-24,best_buy,0.28
4f6cddb7574026e3af36938e826c6337,Morocco,2-Mar-24,best_buy,0.31
c8bdfe3fcac57bed53fd30a6d9fa4de1,South Africa,2-Mar-24,best_buy,0.4
75e35e6a803bd4540977c6599bb10e71,India,2-Mar-24,best_buy,0.79
629aa8dbdf3837e1aa3c8e3cc2bae37f,Venezuela,2-Mar-24,best_buy,19.99
98321525a45cd54783f7253e5b4aef13,Mozambique,2-Mar-24,best_buy,19.99
86B48D8637D149E7A3ED8F1EE2171AFC,United States,2-Mar-24,best_buy,19.99
86B48D8637D149E7A3ED8F1EE2171AFC,United States,2-Mar-24,best_buy,19.99
86B48D8637D149E7A3ED8F1EE2171AFC,United States,2-Mar-24,best_buy,19.99
e9d84a1ec5d74368020497b65987da62,United States,2-Mar-24,best_buy,19.99
f10e4a6a550d6c6f8ecd65d7fbc9328a,Egypt,2-Mar-24,best_buy,19.99
f10e4a6a550d6c6f8ecd65d7fbc9328a,Egypt,2-Mar-24,best_buy,19.99
c8bdfe3fcac57bed53fd30a6d9fa4de1,South Africa,2-Mar-24,budget,0.37
66087ffcd20a34483d297fa5f6aacbe9,Pakistan,2-Mar-24,budget,0.82
66087ffcd20a34483d297fa5f6aacbe9,Pakistan,2-Mar-24,budget,0.82
26A0C733D1894F1BB1EB89DEC961F65F,United States,2-Mar-24,budget,1.99
6100A94FE5604D0C960531D63BF70CEF,United States,2-Mar-24,budget,1.99
6100A94FE5604D0C960531D63BF70CEF,United States,2-Mar-24,budget,1.99
f10e4a6a550d6c6f8ecd65d7fbc9328a,Egypt,2-Mar-24,buses,3.99
66087ffcd20a34483d297fa5f6aacbe9,Pakistan,2-Mar-24,concept,0.18
f10e4a6a550d6c6f8ecd65d7fbc9328a,Egypt,2-Mar-24,concept,14.99
f10e4a6a550d6c6f8ecd65d7fbc9328a,Egypt,2-Mar-24,crazy,3.99
98321525a45cd54783f7253e5b4aef13,Mozambique,2-Mar-24,designer,2.99
f10e4a6a550d6c6f8ecd65d7fbc9328a,Egypt,2-Mar-24,designer,2.99
66087ffcd20a34483d297fa5f6aacbe9,Pakistan,2-Mar-24,essential,0.73
6100A94FE5604D0C960531D63BF70CEF,United States,2-Mar-24,essential,0.99
9C2D72D81CBD418796191BC9C3E5B5CE,United States,2-Mar-24,essential,0.99
f10e4a6a550d6c6f8ecd65d7fbc9328a,Egypt,2-Mar-24,hatchback,1.99
5115497be9afad9b6c7d82a8e19f9be8,India,2-Mar-24,hot_del,0.52
5115497be9afad9b6c7d82a8e19f9be8,India,2-Mar-24,hot_del,0.52
86B48D8637D149E7A3ED8F1EE2171AFC,United States,2-Mar-24,hot_del,14.99
629aa8dbdf3837e1aa3c8e3cc2bae37f,Venezuela,2-Mar-24,muscle,7.99
f10e4a6a550d6c6f8ecd65d7fbc9328a,Egypt,2-Mar-24,muscle,7.99
f10e4a6a550d6c6f8ecd65d7fbc9328a,Egypt,2-Mar-24,sedan,5.99
66087ffcd20a34483d297fa5f6aacbe9,Pakistan,2-Mar-24,sports,0.25
f10e4a6a550d6c6f8ecd65d7fbc9328a,Egypt,2-Mar-24,sports,19.99
f10e4a6a550d6c6f8ecd65d7fbc9328a,Egypt,2-Mar-24,SUV,9.99
f10e4a6a550d6c6f8ecd65d7fbc9328a,Egypt,2-Mar-24,trucks,11.99
f10e4a6a550d6c6f8ecd65d7fbc9328a,Egypt,2-Mar-24,vintage,5.99
099926a76ad18af9a53549ee1bd5e896,India,3-Mar-24,all_cars,0.35
099926a76ad18af9a53549ee1bd5e896,India,3-Mar-24,bargain,0.34
099926a76ad18af9a53549ee1bd5e896,India,3-Mar-24,bargain,0.34
099926a76ad18af9a53549ee1bd5e896,India,3-Mar-24,bargain,0.34
099926a76ad18af9a53549ee1bd5e896,India,3-Mar-24,best_buy,0.75
cc271c848673316841598cc58d3d6678,South Africa,3-Mar-24,best_buy,19.99
cc271c848673316841598cc58d3d6678,South Africa,3-Mar-24,best_buy,19.99
cc271c848673316841598cc58d3d6678,South Africa,3-Mar-24,best_buy,19.99
cc271c848673316841598cc58d3d6678,South Africa,3-Mar-24,best_buy,19.99
cc271c848673316841598cc58d3d6678,South Africa,3-Mar-24,best_buy,19.99
cc271c848673316841598cc58d3d6678,South Africa,3-Mar-24,best_buy,19.99
cc271c848673316841598cc58d3d6678,South Africa,3-Mar-24,best_buy,19.99
cc271c848673316841598cc58d3d6678,South Africa,3-Mar-24,best_buy,19.99
099926a76ad18af9a53549ee1bd5e896,India,3-Mar-24,budget,0.61
099926a76ad18af9a53549ee1bd5e896,India,3-Mar-24,budget,0.61
099926a76ad18af9a53549ee1bd5e896,India,3-Mar-24,budget,0.61
65B9EC9AC2FC403FA204440F344E74DC,United States,3-Mar-24,budget,1.99
09C0DE99FB5F45DFB7E006869B4C210E,United States,3-Mar-24,essential,0.99
cc271c848673316841598cc58d3d6678,South Africa,3-Mar-24,hot_del,14.99
cc271c848673316841598cc58d3d6678,South Africa,3-Mar-24,hot_del,14.99
cc271c848673316841598cc58d3d6678,South Africa,3-Mar-24,hot_del,14.99
cc271c848673316841598cc58d3d6678,South Africa,3-Mar-24,hot_del,14.99
cc271c848673316841598cc58d3d6678,South Africa,3-Mar-24,hot_del,14.99
cc271c848673316841598cc58d3d6678,South Africa,3-Mar-24,hot_del,14.99
cc271c848673316841598cc58d3d6678,South Africa,3-Mar-24,steal,9.99
cc271c848673316841598cc58d3d6678,South Africa,3-Mar-24,steal,9.99
099926a76ad18af9a53549ee1bd5e896,India,3-Mar-24,SUV,0.8
b774584556c6737e546fe7c59aa18730,Nicaragua,4-Mar-24,everything,29.99
315AE6915D064D278BF49C309130A5D2,United States,4-Mar-24,bargain,4.99
C188FE5157BC433D80E908A09DC356D4,United States,4-Mar-24,bargain,4.99
C188FE5157BC433D80E908A09DC356D4,United States,4-Mar-24,essential,0.99
de3ef8c75e319cfa568a8cc833a3e9b2,Indonesia,5-Mar-24,911,11.99
767918c9ebd01b23a499d92fc0184934,Mexico,5-Mar-24,all_cars,0.69
de3ef8c75e319cfa568a8cc833a3e9b2,Indonesia,5-Mar-24,all_cars,24.99
767918c9ebd01b23a499d92fc0184934,Mexico,5-Mar-24,everything,0.37
efd106d25d97aeb02c32491834a8c950,Brazil,5-Mar-24,everything,0.73
3d414f26d7e4f8e3cf82410e903db625,Guatemala,5-Mar-24,everything,29.99
03d00288f4f2de5fd9bc46f0def4b894,Serbia,5-Mar-24,everything,29.99
de3ef8c75e319cfa568a8cc833a3e9b2,Indonesia,5-Mar-24,everything,29.99
6B210C0E3E574871A7E4773D83D4118F,United States,5-Mar-24,everything,34.99
28BC845DF78D4C52A29E21255DED8273,United States,5-Mar-24,everything,34.99
66DE2FDE67504D02827532AE58314426,United States,5-Mar-24,everything,34.99
efd106d25d97aeb02c32491834a8c950,Brazil,5-Mar-24,bargain,0.33
efd106d25d97aeb02c32491834a8c950,Brazil,5-Mar-24,bargain,0.33
efd106d25d97aeb02c32491834a8c950,Brazil,5-Mar-24,bargain,0.33
efd106d25d97aeb02c32491834a8c950,Brazil,5-Mar-24,bargain,0.33
efd106d25d97aeb02c32491834a8c950,Brazil,5-Mar-24,bargain,0.33
efd106d25d97aeb02c32491834a8c950,Brazil,5-Mar-24,best_buy,0.21
efd106d25d97aeb02c32491834a8c950,Brazil,5-Mar-24,best_buy,0.21
efd106d25d97aeb02c32491834a8c950,Brazil,5-Mar-24,best_buy,0.21
efd106d25d97aeb02c32491834a8c950,Brazil,5-Mar-24,best_buy,0.21
efd106d25d97aeb02c32491834a8c950,Brazil,5-Mar-24,best_buy,0.21
efd106d25d97aeb02c32491834a8c950,Brazil,5-Mar-24,best_buy,0.21
